,DataFile,metric,method,wX,wY,ID,|W|,logWX,logWY,logMeanTime,logMeanTimeReinit,logMinTime,logMaxTime,minTime,maxTime,mean_reinit,mean_sequential,sd,Method,sparsity,batch_size,num_batches,val_2,logW,ID_full,vlookup_cated,base,acceleration
59,../results/GeneratedSparseBatchSizeFixed/100_cells_1000_features/0.5/100_GPU_kendall.csv,kendall,GPU,100,1000,100_1000,100000,2.0,3.0,4.68260756583347,4.703207521088666,4.660981622022492,4.703207521088666,45812.25,50490.25,50490.25,48151.25,2339.0,kendall_GPU,0.5,100,1.0,45812.25,5.0,100_1000_0.5_100,100_1000_0.5_500,48151.25,1.0
60,../results/GeneratedSparseBatchSizeFixed/10000_cells_100_features/0.9/5000_GPU_kendall.csv,kendall,GPU,10000,100,10000_100,1000000,4.0,2.0,6.519767175169252,6.54943498022837,6.487923109572716,6.54943498022837,3075552.25,3543520.75,3543520.75,3309536.5,233984.25,kendall_GPU,0.9,5000,2.0,3075552.25,6.0,10000_100_0.9_5000,10000_100_0.9_500,2610334.25,0.7887310655132523
61,../results/GeneratedSparseBatchSizeFixed/10000_cells_100_features/0.9/10000_GPU_kendall.csv,kendall,GPU,10000,100,10000_100,1000000,4.0,2.0,6.602745607992732,6.618477731017742,6.58642210633945,6.618477731017742,3858532.0,4154107.5,4154107.5,4006319.75,147787.75,kendall_GPU,0.9,10000,1.0,3858532.0,6.0,10000_100_0.9_10000,10000_100_0.9_500,2610334.25,0.6515541476688175
62,../results/GeneratedSparseBatchSizeFixed/10000_cells_100_features/0.9/100_GPU_kendall.csv,kendall,GPU,10000,100,10000_100,1000000,4.0,2.0,7.088957293880025,7.092626627994839,7.085256693374057,7.092626627994839,12169050.5,12377320.25,12377320.25,12273185.375,104134.875,kendall_GPU,0.9,100,100.0,12169050.5,6.0,10000_100_0.9_100,10000_100_0.9_500,2610334.25,0.2126859629544217
63,../results/GeneratedSparseBatchSizeFixed/10000_cells_100_features/0.9/1000_GPU_kendall.csv,kendall,GPU,10000,100,10000_100,1000000,4.0,2.0,6.4866594503740185,6.492240320826924,6.481005928729221,6.492240320826924,3026954.75,3106278.0,3106278.0,3066616.375,39661.625,kendall_GPU,0.9,1000,10.0,3026954.75,6.0,10000_100_0.9_1000,10000_100_0.9_500,2610334.25,0.8512099104668741
64,../results/GeneratedSparseBatchSizeFixed/10000_cells_100_features/0.9/500_GPU_kendall.csv,kendall,GPU,10000,100,10000_100,1000000,4.0,2.0,6.416696121758287,6.42262053153647,6.410689775372116,6.42262053153647,2574481.5,2646187.0,2646187.0,2610334.25,35852.75,kendall_GPU,0.9,500,20.0,2574481.5,6.0,10000_100_0.9_500,10000_100_0.9_500,2610334.25,1.0
65,../results/GeneratedSparseBatchSizeFixed/10000_cells_100_features/0.95/5000_GPU_kendall.csv,kendall,GPU,10000,100,10000_100,1000000,4.0,2.0,6.248812857039265,6.30451659327714,6.184898381012178,6.30451659327714,1530729.25,2016121.0,2016121.0,1773425.125,242695.875,kendall_GPU,0.95,5000,2.0,1530729.25,6.0,10000_100_0.95_5000,10000_100_0.95_500,1524424.875,0.8595935929350274
66,../results/GeneratedSparseBatchSizeFixed/10000_cells_100_features/0.95/10000_GPU_kendall.csv,kendall,GPU,10000,100,10000_100,1000000,4.0,2.0,6.326071311419232,6.35670384109529,6.293113067632875,6.35670384109529,1963871.5,2273546.5,2273546.5,2118709.0,154837.5,kendall_GPU,0.95,10000,1.0,1963871.5,6.0,10000_100_0.95_10000,10000_100_0.95_500,1524424.875,0.7195064895651078
67,../results/GeneratedSparseBatchSizeFixed/10000_cells_100_features/0.95/100_GPU_kendall.csv,kendall,GPU,10000,100,10000_100,1000000,4.0,2.0,7.000343071102739,7.008163145370477,6.9923795995432805,7.008163145370477,9826064.25,10189741.0,10189741.0,10007902.625,181838.375,kendall_GPU,0.95,100,100.0,9826064.25,6.0,10000_100_0.95_100,10000_100_0.95_500,1524424.875,0.15232211304613888
68,../results/GeneratedSparseBatchSizeFixed/10000_cells_100_features/0.95/1000_GPU_kendall.csv,kendall,GPU,10000,100,10000_100,1000000,4.0,2.0,6.250967191776506,6.297379105314174,6.198995251424453,6.297379105314174,1581230.75,1983257.5,1983257.5,1782244.125,201013.375,kendall_GPU,0.95,1000,10.0,1581230.75,6.0,10000_100_0.95_1000,10000_100_0.95_500,1524424.875,0.8553401038704505
69,../results/GeneratedSparseBatchSizeFixed/10000_cells_100_features/0.95/500_GPU_kendall.csv,kendall,GPU,10000,100,10000_100,1000000,4.0,2.0,6.18310602681431,6.185364632933017,6.180835613080765,6.185364632933017,1516476.25,1532373.5,1532373.5,1524424.875,7948.625,kendall_GPU,0.95,500,20.0,1516476.25,6.0,10000_100_0.95_500,10000_100_0.95_500,1524424.875,1.0
70,../results/GeneratedSparseBatchSizeFixed/10000_cells_100_features/0.75/5000_GPU_kendall.csv,kendall,GPU,10000,100,10000_100,1000000,4.0,2.0,7.142783656597029,7.14848971738854,7.137001626392703,7.14848971738854,13708869.0,14076339.0,14076339.0,13892604.0,183735.0,kendall_GPU,0.75,5000,2.0,13708869.0,6.0,10000_100_0.75_5000,10000_100_0.75_500,9751587.25,0.7019265250776601
71,../results/GeneratedSparseBatchSizeFixed/10000_cells_100_features/0.75/10000_GPU_kendall.csv,kendall,GPU,10000,100,10000_100,1000000,4.0,2.0,7.211708663965854,7.214236676023162,7.209165850242215,7.214236676023162,16186980.75,16377087.75,16377087.75,16282034.25,95053.5,kendall_GPU,0.75,10000,1.0,16186980.75,6.0,10000_100_0.75_10000,10000_100_0.75_500,9751587.25,0.5989170087883828
72,../results/GeneratedSparseBatchSizeFixed/10000_cells_100_features/0.75/100_GPU_kendall.csv,kendall,GPU,10000,100,10000_100,1000000,4.0,2.0,7.284616425534042,7.288818483659186,7.280373312435669,7.288818483659186,19070993.25,19445471.75,19445471.75,19258232.5,187239.25,kendall_GPU,0.75,100,100.0,19070993.25,6.0,10000_100_0.75_100,10000_100_0.75_500,9751587.25,0.5063594101899019
73,../results/GeneratedSparseBatchSizeFixed/10000_cells_100_features/0.75/1000_GPU_kendall.csv,kendall,GPU,10000,100,10000_100,1000000,4.0,2.0,7.011286399525343,7.0166515038962105,7.005854186857157,7.0166515038962105,10135710.25,10390860.25,10390860.25,10263285.25,127575.0,kendall_GPU,0.75,1000,10.0,10135710.25,6.0,10000_100_0.75_1000,10000_100_0.75_500,9751587.25,0.9501428648297581
74,../results/GeneratedSparseBatchSizeFixed/10000_cells_100_features/0.75/500_GPU_kendall.csv,kendall,GPU,10000,100,10000_100,1000000,4.0,2.0,6.989075310858791,6.990461698788266,6.98768448301895,6.990461698788266,9720407.75,9782766.75,9782766.75,9751587.25,31179.5,kendall_GPU,0.75,500,20.0,9720407.75,6.0,10000_100_0.75_500,10000_100_0.75_500,9751587.25,1.0
75,../results/GeneratedSparseBatchSizeFixed/10000_cells_100_features/0.99/5000_GPU_kendall.csv,kendall,GPU,10000,100,10000_100,1000000,4.0,2.0,6.118921418115875,6.189147192228654,6.035107600390412,6.189147192228654,1084195.5,1545778.25,1545778.25,1314986.875,230791.375,kendall_GPU,0.99,5000,2.0,1084195.5,6.0,10000_100_0.99_5000,10000_100_0.99_500,1052842.0,0.8006482954440135
76,../results/GeneratedSparseBatchSizeFixed/10000_cells_100_features/0.99/10000_GPU_kendall.csv,kendall,GPU,10000,100,10000_100,1000000,4.0,2.0,6.201930480409707,6.241607175483559,6.158261144891839,6.241607175483559,1439664.0,1744243.75,1744243.75,1591953.875,152289.875,kendall_GPU,0.99,10000,1.0,1439664.0,6.0,10000_100_0.99_10000,10000_100_0.99_500,1052842.0,0.6613520759199132
77,../results/GeneratedSparseBatchSizeFixed/10000_cells_100_features/0.99/100_GPU_kendall.csv,kendall,GPU,10000,100,10000_100,1000000,4.0,2.0,6.948541566128546,6.957649457544595,6.9392385677643045,6.957649457544595,8694379.0,9070880.75,9070880.75,8882629.875,188250.875,kendall_GPU,0.99,100,100.0,8694379.0,6.0,10000_100_0.99_100,10000_100_0.99_500,1052842.0,0.11852818532529479
78,../results/GeneratedSparseBatchSizeFixed/10000_cells_100_features/0.99/1000_GPU_kendall.csv,kendall,GPU,10000,100,10000_100,1000000,4.0,2.0,6.037586091757261,6.084167616572438,5.985401322898693,6.084167616572438,966944.0,1213857.25,1213857.25,1090400.625,123456.625,kendall_GPU,0.99,1000,10.0,966944.0,6.0,10000_100_0.99_1000,10000_100_0.99_500,1052842.0,0.9655552059134229
79,../results/GeneratedSparseBatchSizeFixed/10000_cells_100_features/0.99/500_GPU_kendall.csv,kendall,GPU,10000,100,10000_100,1000000,4.0,2.0,6.022363201502035,6.017514241998624,6.017514241998624,6.027158618939367,1041152.25,1064531.75,1041152.25,1052842.0,11689.75,kendall_GPU,0.99,500,20.0,1064531.75,6.0,10000_100_0.99_500,10000_100_0.99_500,1052842.0,1.0
80,../results/GeneratedSparseBatchSizeFixed/10000_cells_100_features/0.5/5000_GPU_kendall.csv,kendall,GPU,10000,100,10000_100,1000000,4.0,2.0,7.637227717883512,7.637727740713043,7.636727118691484,7.637727740713043,43323857.5,43423791.5,43423791.5,43373824.5,49967.0,kendall_GPU,0.5,5000,2.0,43323857.5,6.0,10000_100_0.5_5000,10000_100_0.5_500,29426978.875,0.6784501762116919
81,../results/GeneratedSparseBatchSizeFixed/10000_cells_100_features/0.5/10000_GPU_kendall.csv,kendall,GPU,10000,100,10000_100,1000000,4.0,2.0,7.716418546724024,7.715619600249043,7.715619600249043,7.717216026121805,51954073.0,52145402.75,51954073.0,52049737.875,95664.875,kendall_GPU,0.5,10000,1.0,52145402.75,6.0,10000_100_0.5_10000,10000_100_0.5_500,29426978.875,0.56536267186725
82,../results/GeneratedSparseBatchSizeFixed/10000_cells_100_features/0.5/100_GPU_kendall.csv,kendall,GPU,10000,100,10000_100,1000000,4.0,2.0,7.620403899251324,7.619712153277678,7.619712153277678,7.621094545161191,41659317.75,41792133.75,41659317.75,41725725.75,66408.0,kendall_GPU,0.5,100,100.0,41792133.75,6.0,10000_100_0.5_100,10000_100_0.5_500,29426978.875,0.7052478619859596
83,../results/GeneratedSparseBatchSizeFixed/10000_cells_100_features/0.5/1000_GPU_kendall.csv,kendall,GPU,10000,100,10000_100,1000000,4.0,2.0,7.505093940537792,7.505383637134858,7.504804050569307,7.505383637134858,31974521.25,32017221.25,32017221.25,31995871.25,21350.0,kendall_GPU,0.5,1000,10.0,31974521.25,6.0,10000_100_0.5_1000,10000_100_0.5_500,29426978.875,0.9197117542157881
84,../results/GeneratedSparseBatchSizeFixed/10000_cells_100_features/0.5/500_GPU_kendall.csv,kendall,GPU,10000,100,10000_100,1000000,4.0,2.0,7.468745677483041,7.470886057883509,7.46659469614738,7.470886057883509,29281592.75,29572365.0,29572365.0,29426978.875,145386.125,kendall_GPU,0.5,500,20.0,29281592.75,6.0,10000_100_0.5_500,10000_100_0.5_500,29426978.875,1.0
85,../results/GeneratedSparseBatchSizeFixed/100_cells_100000_features/0.9/100_GPU_kendall.csv,kendall,GPU,100,100000,100_100000,10000000,2.0,5.0,7.296335311021648,7.295929716366079,7.295929716366079,7.296740527239199,19766497.25,19803435.0,19766497.25,19784966.125,18468.875,kendall_GPU,0.9,100,1.0,19803435.0,7.0,100_100000_0.9_100,100_100000_0.9_500,19784966.125,1.0
86,../results/GeneratedSparseBatchSizeFixed/100_cells_100000_features/0.95/100_GPU_kendall.csv,kendall,GPU,100,100000,100_100000,10000000,2.0,5.0,6.830623957687405,6.8318017625329945,6.829442949951734,6.8318017625329945,6752163.5,6788936.75,6788936.75,6770550.125,18386.625,kendall_GPU,0.95,100,1.0,6752163.5,7.0,100_100000_0.95_100,100_100000_0.95_500,6770550.125,1.0
87,../results/GeneratedSparseBatchSizeFixed/100_cells_100000_features/0.75/100_GPU_kendall.csv,kendall,GPU,100,100000,100_100000,10000000,2.0,5.0,7.95416215813069,7.946949640303516,7.946949640303516,7.961256848674636,88501298.0,91465402.25,88501298.0,89983350.125,1482052.125,kendall_GPU,0.75,100,1.0,91465402.25,7.0,100_100000_0.75_100,100_100000_0.75_500,89983350.125,1.0
88,../results/GeneratedSparseBatchSizeFixed/100_cells_100000_features/0.99/100_GPU_kendall.csv,kendall,GPU,100,100000,100_100000,10000000,2.0,5.0,5.838515925197958,5.837111272881882,5.837111272881882,5.83991604904546,687244.5,691697.25,687244.5,689470.875,2226.375,kendall_GPU,0.99,100,1.0,691697.25,7.0,100_100000_0.99_100,100_100000_0.99_500,689470.875,1.0
89,../results/GeneratedSparseBatchSizeFixed/100_cells_100000_features/0.5/100_GPU_kendall.csv,kendall,GPU,100,100000,100_100000,10000000,2.0,5.0,8.439064343685898,8.436328202581485,8.436328202581485,8.441783354428722,273104089.0,276556171.5,273104089.0,274830130.25,1726041.25,kendall_GPU,0.5,100,1.0,276556171.5,7.0,100_100000_0.5_100,100_100000_0.5_500,274830130.25,1.0
90,../results/GeneratedSparseBatchSizeFixed/100_cells_10000_features/0.9/100_GPU_kendall.csv,kendall,GPU,100,10000,100_10000,1000000,2.0,4.0,5.400175422367849,5.4127309522510725,5.387246075995885,5.4127309522510725,243919.25,258661.0,258661.0,251290.125,7370.875,kendall_GPU,0.9,100,1.0,243919.25,6.0,100_10000_0.9_100,100_10000_0.9_500,251290.125,1.0
91,../results/GeneratedSparseBatchSizeFixed/100_cells_10000_features/0.95/100_GPU_kendall.csv,kendall,GPU,100,10000,100_10000,1000000,2.0,4.0,4.936018344221137,4.967532766285862,4.902036904310915,4.967532766285862,79806.25,92796.75,92796.75,86301.5,6495.25,kendall_GPU,0.95,100,1.0,79806.25,6.0,100_10000_0.95_100,100_10000_0.95_500,86301.5,1.0
92,../results/GeneratedSparseBatchSizeFixed/100_cells_10000_features/0.75/100_GPU_kendall.csv,kendall,GPU,100,10000,100_10000,1000000,2.0,4.0,6.044840781258332,6.051296298374243,6.038287857184857,6.051296298374243,1092164.0,1125372.5,1125372.5,1108768.25,16604.25,kendall_GPU,0.75,100,1.0,1092164.0,6.0,100_10000_0.75_100,100_10000_0.75_500,1108768.25,1.0
93,../results/GeneratedSparseBatchSizeFixed/100_cells_10000_features/0.99/100_GPU_kendall.csv,kendall,GPU,100,10000,100_10000,1000000,2.0,4.0,4.182774750662419,4.274024999517221,4.067108069059565,4.274024999517221,11671.0,18794.25,18794.25,15232.625,3561.625,kendall_GPU,0.99,100,1.0,11671.0,6.0,100_10000_0.99_100,100_10000_0.99_500,15232.625,1.0
94,../results/GeneratedSparseBatchSizeFixed/100_cells_10000_features/0.5/100_GPU_kendall.csv,kendall,GPU,100,10000,100_10000,1000000,2.0,4.0,6.513016142622896,6.521544782669734,6.504316657181442,6.521544782669734,3193865.75,3323110.5,3323110.5,3258488.125,64622.375,kendall_GPU,0.5,100,1.0,3193865.75,6.0,100_10000_0.5_100,100_10000_0.5_500,3258488.125,1.0
95,../results/GeneratedSparseBatchSizeFixed/1000_cells_100_features/0.9/100_GPU_kendall.csv,kendall,GPU,1000,100,1000_100,100000,3.0,2.0,5.089519636472512,5.11356568601689,5.064063762989722,5.11356568601689,115894.75,129887.0,129887.0,122890.875,6996.125,kendall_GPU,0.9,100,10.0,115894.75,5.0,1000_100_0.9_100,1000_100_0.9_500,38175.5,0.3106455218908646
96,../results/GeneratedSparseBatchSizeFixed/1000_cells_100_features/0.9/1000_GPU_kendall.csv,kendall,GPU,1000,100,1000_100,100000,3.0,2.0,4.60365715458895,4.63624460324966,4.568424682911005,4.63624460324966,37019.0,43275.75,43275.75,40147.375,3128.375,kendall_GPU,0.9,1000,1.0,37019.0,5.0,1000_100_0.9_1000,1000_100_0.9_500,38175.5,0.9508840864440079
97,../results/GeneratedSparseBatchSizeFixed/1000_cells_100_features/0.9/500_GPU_kendall.csv,kendall,GPU,1000,100,1000_100,100000,3.0,2.0,4.581784733896603,4.617689524967724,4.542641839633679,4.617689524967724,34885.25,41465.75,41465.75,38175.5,3290.25,kendall_GPU,0.9,500,2.0,34885.25,5.0,1000_100_0.9_500,1000_100_0.9_500,38175.5,1.0
98,../results/GeneratedSparseBatchSizeFixed/1000_cells_100_features/0.95/100_GPU_kendall.csv,kendall,GPU,1000,100,1000_100,100000,3.0,2.0,5.004283210090754,5.032839276498023,4.973716524101572,5.032839276498023,94127.5,107854.75,107854.75,100991.125,6863.625,kendall_GPU,0.95,100,10.0,94127.5,5.0,1000_100_0.95_100,1000_100_0.95_500,21944.0,0.21728641997007161
99,../results/GeneratedSparseBatchSizeFixed/1000_cells_100_features/0.95/1000_GPU_kendall.csv,kendall,GPU,1000,100,1000_100,100000,3.0,2.0,4.387345326673554,4.45447517143672,4.307907673746101,4.45447517143672,20319.25,28475.75,28475.75,24397.5,4078.25,kendall_GPU,0.95,1000,1.0,20319.25,5.0,1000_100_0.95_1000,1000_100_0.95_500,21944.0,0.8994364176657444
100,../results/GeneratedSparseBatchSizeFixed/1000_cells_100_features/0.95/500_GPU_kendall.csv,kendall,GPU,1000,100,1000_100,100000,3.0,2.0,4.341315794596473,4.414254497113937,4.253604510553344,4.414254497113937,17931.0,25957.0,25957.0,21944.0,4013.0,kendall_GPU,0.95,500,2.0,17931.0,5.0,1000_100_0.95_500,1000_100_0.95_500,21944.0,1.0
101,../results/GeneratedSparseBatchSizeFixed/1000_cells_100_features/0.75/100_GPU_kendall.csv,kendall,GPU,1000,100,1000_100,100000,3.0,2.0,5.301633787946246,5.316857958138674,5.285856486588439,5.316857958138674,193133.0,207423.5,207423.5,200278.25,7145.25,kendall_GPU,0.75,100,10.0,193133.0,5.0,1000_100_0.75_100,1000_100_0.75_500,113907.625,0.5687468559366781
102,../results/GeneratedSparseBatchSizeFixed/1000_cells_100_features/0.75/1000_GPU_kendall.csv,kendall,GPU,1000,100,1000_100,100000,3.0,2.0,5.091863400643963,5.121997037056932,5.059482003720006,5.121997037056932,114678.5,132433.25,132433.25,123555.875,8877.375,kendall_GPU,0.75,1000,1.0,114678.5,5.0,1000_100_0.75_1000,1000_100_0.75_500,113907.625,0.9219118475750344
103,../results/GeneratedSparseBatchSizeFixed/1000_cells_100_features/0.75/500_GPU_kendall.csv,kendall,GPU,1000,100,1000_100,100000,3.0,2.0,5.05655279681471,5.085646396886907,5.025369365947329,5.085646396886907,106015.5,121799.75,121799.75,113907.625,7892.125,kendall_GPU,0.75,500,2.0,106015.5,5.0,1000_100_0.75_500,1000_100_0.75_500,113907.625,1.0
104,../results/GeneratedSparseBatchSizeFixed/1000_cells_100_features/0.99/100_GPU_kendall.csv,kendall,GPU,1000,100,1000_100,100000,3.0,2.0,4.97625022198236,4.999560054076846,4.951617970799831,4.999560054076846,89457.75,99898.75,99898.75,94678.25,5220.5,kendall_GPU,0.99,100,10.0,89457.75,5.0,1000_100_0.99_100,1000_100_0.99_500,16751.75,0.17693345620562273
105,../results/GeneratedSparseBatchSizeFixed/1000_cells_100_features/0.99/1000_GPU_kendall.csv,kendall,GPU,1000,100,1000_100,100000,3.0,2.0,4.263860849512402,4.345932170138125,4.1625793407394855,4.345932170138125,14540.5,22178.5,22178.5,18359.5,3819.0,kendall_GPU,0.99,1000,1.0,14540.5,5.0,1000_100_0.99_1000,1000_100_0.99_500,16751.75,0.9124295323946731
106,../results/GeneratedSparseBatchSizeFixed/1000_cells_100_features/0.99/500_GPU_kendall.csv,kendall,GPU,1000,100,1000_100,100000,3.0,2.0,4.224060183053091,4.321225485417176,4.098695630422251,4.321225485417176,12551.5,20952.0,20952.0,16751.75,4200.25,kendall_GPU,0.99,500,2.0,12551.5,5.0,1000_100_0.99_500,1000_100_0.99_500,16751.75,1.0
107,../results/GeneratedSparseBatchSizeFixed/1000_cells_100_features/0.5/100_GPU_kendall.csv,kendall,GPU,1000,100,1000_100,100000,3.0,2.0,5.605349093006507,5.6113015509373065,5.599313915371281,5.6113015509373065,397478.75,408603.0,408603.0,403040.875,5562.125,kendall_GPU,0.5,100,10.0,397478.75,5.0,1000_100_0.5_100,1000_100_0.5_500,325013.0,0.8064020801860358
108,../results/GeneratedSparseBatchSizeFixed/1000_cells_100_features/0.5/1000_GPU_kendall.csv,kendall,GPU,1000,100,1000_100,100000,3.0,2.0,5.579381259332691,5.577675876405035,5.577675876405035,5.581079971765991,378160.25,381136.0,378160.25,379648.125,1487.875,kendall_GPU,0.5,1000,1.0,381136.0,5.0,1000_100_0.5_1000,1000_100_0.5_500,325013.0,0.856090096586148
109,../results/GeneratedSparseBatchSizeFixed/1000_cells_100_features/0.5/500_GPU_kendall.csv,kendall,GPU,1000,100,1000_100,100000,3.0,2.0,5.511900732410724,5.511401026358697,5.511401026358697,5.512399864153865,324639.25,325386.75,324639.25,325013.0,373.75,kendall_GPU,0.5,500,2.0,325386.75,5.0,1000_100_0.5_500,1000_100_0.5_500,325013.0,1.0
110,../results/GeneratedSparseBatchSizeFixed/10000_cells_1000_features/0.9/5000_GPU_kendall.csv,kendall,GPU,10000,1000,10000_1000,10000000,4.0,3.0,7.613524018154605,7.6004112941886,7.6004112941886,7.626252403567772,39848437.25,42291433.25,39848437.25,41069935.25,1221498.0,kendall_GPU,0.9,5000,2.0,42291433.25,7.0,10000_1000_0.9_5000,10000_1000_0.9_500,16507971.25,0.40194782751696695
111,../results/GeneratedSparseBatchSizeFixed/10000_cells_1000_features/0.9/10000_GPU_kendall.csv,kendall,GPU,10000,1000,10000_1000,10000000,4.0,3.0,7.930974284301032,7.925726640947424,7.925726640947424,7.936159275894361,84280410.25,86329510.0,84280410.25,85304960.125,1024549.875,kendall_GPU,0.9,10000,1.0,86329510.0,7.0,10000_1000_0.9_10000,10000_1000_0.9_500,16507971.25,0.1935171322489379
112,../results/GeneratedSparseBatchSizeFixed/10000_cells_1000_features/0.9/100_GPU_kendall.csv,kendall,GPU,10000,1000,10000_1000,10000000,4.0,3.0,7.493178644604542,7.492947360725519,7.492947360725519,7.493409805378704,31113392.0,31146539.75,31113392.0,31129965.875,16573.875,kendall_GPU,0.9,100,100.0,31146539.75,7.0,10000_1000_0.9_100,10000_1000_0.9_500,16507971.25,0.5302919802831297
113,../results/GeneratedSparseBatchSizeFixed/10000_cells_1000_features/0.9/1000_GPU_kendall.csv,kendall,GPU,10000,1000,10000_1000,10000000,4.0,3.0,7.23330495916539,7.234074690158911,7.232533861500286,7.234074690158911,17081809.0,17142521.0,17142521.0,17112165.0,30356.0,kendall_GPU,0.9,1000,10.0,17081809.0,7.0,10000_1000_0.9_1000,10000_1000_0.9_500,16507971.25,0.9646921502919122
114,../results/GeneratedSparseBatchSizeFixed/10000_cells_1000_features/0.9/500_GPU_kendall.csv,kendall,GPU,10000,1000,10000_1000,10000000,4.0,3.0,7.217693703846205,7.222344066543115,7.212993006271252,7.222344066543115,16330256.5,16685686.0,16685686.0,16507971.25,177714.75,kendall_GPU,0.9,500,20.0,16330256.5,7.0,10000_1000_0.9_500,10000_1000_0.9_500,16507971.25,1.0
115,../results/GeneratedSparseBatchSizeFixed/10000_cells_1000_features/0.95/5000_GPU_kendall.csv,kendall,GPU,10000,1000,10000_1000,10000000,4.0,3.0,7.021709086553817,7.038841444761764,7.0038730236256415,7.038841444761764,10089578.5,10935570.5,10935570.5,10512574.5,422996.0,kendall_GPU,0.95,5000,2.0,10089578.5,7.0,10000_1000_0.95_5000,10000_1000_0.95_500,5125289.125,0.48753891113922665
116,../results/GeneratedSparseBatchSizeFixed/10000_cells_1000_features/0.95/10000_GPU_kendall.csv,kendall,GPU,10000,1000,10000_1000,10000000,4.0,3.0,7.256830621421002,7.258342489709379,7.255313471617208,7.258342489709379,18001698.0,18127691.0,18127691.0,18064694.5,62996.5,kendall_GPU,0.95,10000,1.0,18001698.0,7.0,10000_1000_0.95_10000,10000_1000_0.95_500,5125289.125,0.28371856080931784
117,../results/GeneratedSparseBatchSizeFixed/10000_cells_1000_features/0.95/100_GPU_kendall.csv,kendall,GPU,10000,1000,10000_1000,10000000,4.0,3.0,7.263400479821163,7.2672068520160975,7.259560451496469,7.2672068520160975,18178600.75,18501496.25,18501496.25,18340048.5,161447.75,kendall_GPU,0.95,100,100.0,18178600.75,7.0,10000_1000_0.95_100,10000_1000_0.95_500,5125289.125,0.2794588642990775
118,../results/GeneratedSparseBatchSizeFixed/10000_cells_1000_features/0.95/1000_GPU_kendall.csv,kendall,GPU,10000,1000,10000_1000,10000000,4.0,3.0,6.762310091609536,6.772582626840351,6.751788677418022,6.772582626840351,5646621.5,5923557.75,5923557.75,5785089.625,138468.125,kendall_GPU,0.95,1000,10.0,5646621.5,7.0,10000_1000_0.95_1000,10000_1000_0.95_500,5125289.125,0.8859480936736568
119,../results/GeneratedSparseBatchSizeFixed/10000_cells_1000_features/0.95/500_GPU_kendall.csv,kendall,GPU,10000,1000,10000_1000,10000000,4.0,3.0,6.709718369601031,6.723527932132559,6.695455232755,6.723527932132559,4959698.0,5290880.25,5290880.25,5125289.125,165591.125,kendall_GPU,0.95,500,20.0,4959698.0,7.0,10000_1000_0.95_500,10000_1000_0.95_500,5125289.125,1.0
120,../results/GeneratedSparseBatchSizeFixed/10000_cells_1000_features/0.75/5000_GPU_kendall.csv,kendall,GPU,10000,1000,10000_1000,10000000,4.0,3.0,8.599624302659924,8.588627406346392,8.588627406346392,8.610349606302195,387817503.5,407708350.25,387817503.5,397762926.875,9945423.375,kendall_GPU,0.75,5000,2.0,407708350.25,7.0,10000_1000_0.75_5000,10000_1000_0.75_500,83377714.125,0.20961660449366634
121,../results/GeneratedSparseBatchSizeFixed/10000_cells_1000_features/0.75/10000_GPU_kendall.csv,kendall,GPU,10000,1000,10000_1000,10000000,4.0,3.0,8.83011680487371,8.835458805947264,8.82470827581496,8.835458805947264,667895128.5,684634540.5,684634540.5,676264834.5,8369706.0,kendall_GPU,0.75,10000,1.0,667895128.5,7.0,10000_1000_0.75_10000,10000_1000_0.75_500,83377714.125,0.12329151224704114
122,../results/GeneratedSparseBatchSizeFixed/10000_cells_1000_features/0.75/100_GPU_kendall.csv,kendall,GPU,10000,1000,10000_1000,10000000,4.0,3.0,8.030097238931475,8.028675169002597,8.028675169002597,8.031514667575397,106825557.75,107526291.5,106825557.75,107175924.625,350366.875,kendall_GPU,0.75,100,100.0,107526291.5,7.0,10000_1000_0.75_100,10000_1000_0.75_500,83377714.125,0.7779518993349669
123,../results/GeneratedSparseBatchSizeFixed/10000_cells_1000_features/0.75/1000_GPU_kendall.csv,kendall,GPU,10000,1000,10000_1000,10000000,4.0,3.0,7.937671307275749,7.937028636554369,7.937028636554369,7.938313028375491,86502495.5,86758698.5,86502495.5,86630597.0,128101.5,kendall_GPU,0.75,1000,10.0,86758698.5,7.0,10000_1000_0.75_1000,10000_1000_0.75_500,83377714.125,0.9624511086423657
124,../results/GeneratedSparseBatchSizeFixed/10000_cells_1000_features/0.75/500_GPU_kendall.csv,kendall,GPU,10000,1000,10000_1000,10000000,4.0,3.0,7.921049984379782,7.9145167344237315,7.9145167344237315,7.927486407087516,82132820.0,84622608.25,82132820.0,83377714.125,1244894.125,kendall_GPU,0.75,500,20.0,84622608.25,7.0,10000_1000_0.75_500,10000_1000_0.75_500,83377714.125,1.0
125,../results/GeneratedSparseBatchSizeFixed/10000_cells_1000_features/0.99/5000_GPU_kendall.csv,kendall,GPU,10000,1000,10000_1000,10000000,4.0,3.0,6.292677005537738,6.3420400370498085,6.2369750509267226,6.3420400370498085,1725738.75,2198062.5,2198062.5,1961900.625,236161.875,kendall_GPU,0.99,5000,2.0,1725738.75,7.0,10000_1000_0.99_5000,10000_1000_0.99_500,1218665.75,0.6211658911113299
